player_id,player,position,team,salary,roster_id,injured_reserve,war,value
6700,Marcelias Sutton,RB,None,0,999,False,0.0,0.0
8890,Naz Bohannon,TE,None,0,999,False,0.0,0.0
4941,Dontre Wilson,WR,None,0,999,False,0.0,0.0
96,Aaron Rodgers,QB,GB,0,4,False,0.0,0.0
8812,Jonathan Garibay,K,None,0,999,False,0.0,0.0
8210,Chigoziem Okonkwo,TE,TEN,0,999,False,0.0,0.0
2121,T.J. Jones,WR,None,0,999,False,0.0,0.0
7584,Brennan Eagles,WR,None,0,999,False,0.0,0.0
8433,Cade Brewer,TE,None,0,999,False,0.0,0.0
4924,Zach Terrell,QB,BAL,0,999,False,0.0,0.0
7874,Jeremiah Haydel,WR,None,0,999,False,0.0,0.0
8186,Devon Williams,WR,None,0,999,False,0.0,0.0
6161,L.J. Scott,RB,None,0,999,False,0.0,0.0
7922,Riley Patterson,K,JAX,0,3,False,0.0,0.0
7062,Rodrigo Blankenship,K,None,0,999,False,0.0,0.0
2930,Justin Tukes,TE,None,0,999,False,0.0,0.0
899,Dan Bailey,K,None,0,999,False,0.0,0.0
14,Sidney Rice,WR,None,0,999,False,0.0,0.0
4139,Amara Darboh,WR,None,0,999,False,0.0,0.0
1411,Landry Jones,QB,None,0,999,False,0.0,0.0
4807,Mike Estes,TE,None,0,999,False,0.0,0.0
7455,John Hurst,WR,None,0,999,False,0.0,0.0
3506,Ryan Malleck,TE,None,0,999,False,0.0,0.0
7941,Nick Ralston,RB,None,0,999,False,0.0,0.0
2948,Brandon Cottom,RB,None,0,999,False,0.0,0.0
2578,John Harris,WR,None,0,999,False,0.0,0.0
148,Andre Caldwell,WR,None,0,999,False,0.0,0.0
8543,Drew Estrada,WR,HOU,0,999,False,0.0,0.0
669,Arian Foster,RB,None,0,999,False,0.0,0.0
250,Matt Spaeth,TE,None,0,999,False,0.0,0.0
2750,DeAndre Carter,WR,LAC,0,999,False,0.0,0.0
2020,Cairo Santos,K,CHI,0,999,False,0.0,0.0
655,Anquan Boldin,WR,None,0,999,False,0.0,0.0
2306,Jameis Winston,QB,NO,0,1,False,0.0,0.0
3347,Jake Rudock,QB,None,0,999,False,0.0,0.0
8229,Isaiah Weston,WR,CLE,0,999,False,0.0,0.0
4738,Colby Pearson,WR,None,0,999,False,0.0,0.0
8120,Jerrion Ealy,RB,KC,0,999,False,0.0,0.0
5113,Cedrick Wilson,WR,MIA,0,999,False,0.0,0.0
5045,Courtland Sutton,WR,DEN,0,7,False,0.0,0.0
3622,Mose Frazier,WR,None,0,999,False,0.0,0.0
4770,Duplicate Player,WR,None,0,999,False,0.0,0.0
98,Fred Davis,TE,None,0,999,False,0.0,0.0
247,Harry Douglas,WR,None,0,999,False,0.0,0.0
5880,Parris Campbell,WR,IND,0,999,False,0.0,0.0
6742,Marquis Young,RB,None,0,999,False,0.0,0.0
3918,TJ Thorpe,WR,None,0,999,False,0.0,0.0
2638,Reggie Bell,WR,None,0,999,False,0.0,0.0
2284,Fred Williams,WR,None,0,999,False,0.0,0.0
